Unnamed: 0,Emotion,Text,Clean_Text,
29479,anger,Did this bitch walk past me with a mccafe cup!? ,bitch walk past mccafe cup,
29776,anger,"There's enough  in the world, don't bring it to twitter",Theres world bring twitter,
30230,anger,When my daughter began staying away from classes - at the age of nine only.,daughter began staying away classes  age only,
9750,anger,He says old Plumpton gets mad at them . ,says old Plumpton gets mad ,
2142,anger," But I ended up with finding out lady that night , that you were with other girl at cafe near your home . ",ended finding lady night  girl cafe near home ,
3844,anger,The RUC men who had conducted the police investigations were fiercely indignant and a senior officer threatened to resign . ,RUC men conducted police investigations fiercely indignant senior officer threatened resign ,
28779,anger,@dpreacher Life seems a lot more messed up with a tangled earphone in hand at those times. Try those management tasks. ,  Life lot messed tangled earphone hand times Try management tasks,
9617,anger,When my bosom friend tried to lie to me.,bosom friend tried lie me,
30324,anger,Dear men here's a useful piece of advice : Avoid woman Anger !! :)      ,Dear men heres useful piece advice : Avoid woman Anger  :),
24217,anger,My grandfather's funeral.,grandfathers funeral,
12142,joy,Yay! There's a new teen mom but with the same moms from last season. haha,Yay Theres new teen mom moms season haha,
31294,joy, Here is a good place . Let's get out . ,good place  Lets ,
16638,joy,"Hi , Mary , long time no see . ",Hi  Mary  long time ,
16662,joy,@TheBodyShopUK knowing that i have to take tests in january brings me LOOL... having my family over and getting pressies&amp;a good grade,  knowing tests january brings LOOL family getting pressiesampa good grade,
4999,joy,helping my mom set up both new tv's all day ,helping mom set new tvs day,
9894,joy,I have spent the afternoon at Santa's Grotto. It was an absolute joy to be a tiny part of making Christmas for wee ones. Their faces! ,spent afternoon Santas Grotto absolute joy tiny making Christmas wee ones faces,
11360,joy,??elizadushku: Forgot to bring tissues to  tonight!  #service #heroes??// too bad I missed it...,?? Forgot bring tissues tonight #service #heroes??// bad missed it,
18977,joy,"It's the day after Thanksgiving, so of course, we're taking down the Fall decorations outside, and putting up Christmas decorations. ",day Thanksgiving course were taking Fall decorations outside putting Christmas decorations,
3474,joy,"When we smile, our eyes sparkle with an effervescence and warmth, which endears us to and uplifts those around us.   ",smile eyes sparkle effervescence warmth endears uplifts us,
12003,joy, this so isn't fun. it's pouring outside and i need to wake up in about 6 hours. ,fun pouring outside need wake 6 hours,
31138,joy,Work in 5 hours and I can't sleep ,Work 5 hours cant sleep,
12606,joy,"Sammy stuck his nose in the air , delighted at such attention . ",Sammy stuck nose air  delighted attention ,
1922,joy,"Having fun learning Christmas songs on the guitar, lol. ",fun learning Christmas songs guitar lol,
13877,joy,Going to cry over not going to @thedrumsforever @Jonnypierce bristol gig this week but instead revise for history ,Going cry going     bristol gig week instead revise history,
13529,joy,@mAcNcNoIrEd not gonna happen dear. We have basketball on thanksgiving to get lose the thanksgiving day weight ,  gonna happen dear basketball thanksgiving lose thanksgiving day weight,
23193,joy,"When my fiancee travelled 2000 Km to visit me, and I hadn't seen her for 4 months.",fiancee travelled 2000 Km visit me seen 4 months,
32982,joy,Have a good day everyone. I have a life to live and I better get to living it cuz time is running out..   #decency #kindness,good day everyone life live better living cuz time running out #decency #kindness,
4663,joy,"Its  afternoon, all difficult thoughts are over for the week. Spread and #happiness all #weekend. Or be an A-hole. Your choice.",afternoon difficult thoughts week Spread #happiness #weekend Ahole choice,
8496,joy,Home alone for 3 hours every night this week ,Home 3 hours night week,
28751,joy,@Dukeofyorks looking forward to Its A Wonderful Life  ,  looking forward Wonderful Life,
3264,joy,"Soooooo... yeah, I think I'm gonna start posting my newest fan fiction. I was gonna wait till I was finish, but I'm excited. :D",Soooooo yeah think Im gonna start posting newest fan fiction gonna wait till finish Im excited :D,
20395,joy,Headmaster Jim Jones recalled her delight at winning the egg and spoon race . ,Headmaster Jim Jones recalled delight winning egg spoon race ,
33245,joy,Doctors office .. Waiting for an hour ,Doctors office  Waiting hour,
34658,joy," OK , Mum . I'll invite my friends home . ",OK  Mum  Ill invite friends home ,
16443,joy," Oh , very interesting . And what about Rita ? She was such a bright child ??always reading . ",Oh  interesting  Rita  bright child ??reading ,
7422,joy,"Make God the &quot;eye of your storm&quot; and find peace, calmness, quietness and faith to SPEAK &quot;peace be still, in the name of Jesus.&quot; #DIVAew",God quoteye stormquot find peace calmness quietness faith SPEAK quotpeace still Jesusquot #DIVAew,
4877,joy,Don't let anything or anyone steal your Rise &amp; Shine it's almost turkey time.,let steal Rise amp Shine turkey time,
21078,joy,Será que a ja viu que tem show do #Catra aqui na quarta? Passarei longe da Diesel nessa data!(y).,Será que ja viu que tem #Catra aqui na quarta Passarei longe da Diesel nessa data(y),
25162,joy,"@cyberkamote @michivalmadrid @toooniiieee  hey guys, wag kalimutan gift nyo sakin sa sunday ha! #pabaon nyo...hehe thanks.",      hey guys wag kalimutan gift nyo sakin sa sunday ha #pabaon nyohehe thanks,
15597,joy,You know you around the tv to much when the &quot;1-800-STAEMERS&quot; tune gets stuck in your head.. ,know tv quot1800STAEMERSquot tune gets stuck head,
5007,joy,House work on a friday nite ,House work friday nite,
5365,joy,just cant wait for this book talk tomorrow . haven't even finished the book yet . ,cant wait book talk tomorrow  finished book ,
26695,joy,for tying that knot so tight&#xA;#Regret for tying that knot so tight&#xA;#Relief for getting it untied just in time&#xA;#Beware of Sweatpant Knots,tying knot tight#xA#Regret tying knot tight#xA#Relief getting untied time#xA#Beware Sweatpant Knots,
20390,joy,Although now a little concerned that this is a perfect storm for some sort of crappy horror story? ,little concerned perfect storm sort crappy horror story,
33282,joy,"my horoscope said i'd have money coming my way today, looks like its truee #fact",horoscope said id money coming way today looks like truee #fact,
33654,joy,All this generated considerable excitement within AEA . ,generated considerable excitement AEA ,
31244,joy,@lanimalu One glorious day they'll invent a machine that reads our minds and scans the pic directly onto the computer. ,  glorious day theyll invent machine reads minds scans pic directly computer,
32682,joy,Always when I meet the person I love.,meet person love,
27986,joy,"Whatever I want , she wants , and she 's pleased at how things have turned out . ",want  wants  s pleased things turned ,
1830,joy," Even those . It'll be very romantic , I think . You'll have loads of fun . ", Itll romantic  think  loads fun ,
27102,joy,When I was accepted to study at this school I was very happy.,accepted study school happy,
34689,joy,"Thankful to you LORD that you discipline me and have chosen me for much, which includes &quot;suffering &amp;     ",Thankful LORD discipline chosen much includes quotsuffering amp,
10050,joy,"I felt the greatest burst of joy when after being heavily ill for a long period, my father came back home.",felt greatest burst joy heavily ill long period father came home,
17069,joy,I love Christmas Music! Just gets me in the Holiday spirit:) #tistheseason,love Christmas Music gets Holiday spirit:) #tistheseason,
1559,joy,"Work is soooo slow, ready to have a great saturday ",Work soooo slow ready great saturday,
12712,joy,"Every one keeps saying how their brains are fried from studying, yeah i havent started.. gonna be a longggggg night ",keeps saying brains fried studying yeah havent started gonna longggggg night,
